ID	Name	Status	Type	Reads	Created
aafe1cdb-f2c4-4530-a93e-09041d243be9	MSM5LLFK_P.fastq.gz	Completed	WGS	11.071M	10/27/2020
8923dbe1-a30b-40a2-a372-9a929145cab9	MSMAPC6C.fastq.gz	Completed	WGS	28.586M	10/27/2020
1fa17a66-5887-4f2e-9da7-0f1dfd4a66ec	MSMA26DO_healthy.fastq.gz	Completed	WGS	32.62M	10/27/2020
2bd89fe4-81f2-4c7f-9dc0-1467968b2566	MSMA26BX_healthy.fastq.gz	Completed	WGS	23.278M	10/27/2020
98f51a67-e8bf-4b2f-b8dd-503f25a20583	MSMA26BL_healthy.fastq.gz	Completed	WGS	28.446M	10/27/2020
3760e5b9-b68d-4a7b-8376-b18c71ab4f6b	MSMA26AZ_TR.fastq.gz	Completed	WGS	20.063M	10/27/2020
900bb7e0-46c8-4e13-903f-70b19a214e54	MSM9VZMO_healthy.fastq.gz	Completed	WGS	23.209M	10/27/2020
c099274b-dcdf-448f-a603-5843de929feb	MSM9VZLL.fastq.gz	Completed	WGS	32.771M	10/27/2020
d41caa75-f412-4fc2-b214-1a12a4f5e3d6	MSM9VZH7_healthy.fastq.gz	Completed	WGS	14.168M	10/27/2020
0d40439b-7db1-4694-b853-84df935532af	MSM9VZF7_healthy.fastq.gz	Completed	WGS	39.179M	10/27/2020
20774996-8b64-4e9d-9ae9-ed340f8cbdd7	MSM79HFB.fastq.gz	Completed	WGS	49.523M	10/27/2020
2aed4b32-9621-4b34-a4c0-7b480c59978c	MSM79HAL.fastq.gz	Completed	WGS	20.89M	10/27/2020
2b09b2cf-4c46-400f-bcb7-6d0a8b054fd8	MSM79H7E.fastq.gz	Completed	WGS	28.378M	10/27/2020
f1d38fe4-5eb0-4369-9f4e-aba30f1890f0	MSM79H63.fastq.gz	Completed	WGS	29.615M	10/27/2020
dc380805-d836-431f-9caf-0b55fc220872	MSM79H54_healthy.fastq.gz	Completed	WGS	26.841M	10/27/2020
41c9755c-875a-4817-8686-193bf439bebe	MSM6J2QF_healthy.fastq.gz	Completed	WGS	29.393M	10/27/2020
d5d336e8-9316-45da-9e57-09d119878236	MSM6J2OH.fastq.gz	Completed	WGS	6.186M	10/27/2020
9e1aeecf-3469-4e3e-afe1-88b1b057eccc	MSM6J2LJ.fastq.gz	Completed	WGS	27.914M	10/27/2020
718f6929-2571-4e27-95ee-1e4dcbfe55da	MSM6J2IY.fastq.gz	Completed	WGS	57.143M	10/27/2020
c62298f3-e893-44a6-9714-2bbaf96e536f	MSM6J2IK.fastq.gz	Completed	WGS	27.247M	10/27/2020
860383e8-ddfa-4e8f-ac1a-2b3121e627b9	MSM6J2HB.fastq.gz	Completed	WGS	5.748k	10/27/2020
4c6f9b51-f1dd-48d3-8853-7ec4eb1deff7	MSM5FZA2_P.fastq.gz	Completed	WGS	27.137M	10/27/2020
db439cce-a59c-4782-91dc-45e9c1b2d0fc	ESM7F5AE_P.fastq.gz	Completed	WGS	24.169M	10/27/2020
fed1aec7-3f35-43b6-98f0-a1b21842ce5b	ESM5MEDP_P.fastq.gz	Completed	WGS	32.217M	10/27/2020
294dafbb-39df-4803-b4b2-b9dbe27f7abf	ESM5GEZA_P.fastq.gz	Completed	WGS	39.535M	10/27/2020
7101387b-548a-4c85-a902-19b0eadd68a7	ESM718UH.fastq.gz	Completed	WGS	18.287M	10/27/2020
5a042df7-3914-48b9-aab6-521123abba10	ESM718T9.fastq.gz	Completed	WGS	23.037M	10/27/2020
b93ca96a-2550-4536-88c6-8ac5eb07c108	ESM718U9_P.fastq.gz	Completed	WGS	14.126M	10/27/2020
ddbf92c0-3374-4267-80c7-9afbd0ed79aa	ESM5MEC7_P.fastq.gz	Completed	WGS	48.186M	10/27/2020
42ab5574-38fc-46e0-8eae-96acbfef8757	ESM5GEZ1_P_healthy.fastq.gz	Completed	WGS	31.547M	10/27/2020
6c033a87-43f1-4278-9a9f-2f6be1e89563	ESM718T7.fastq.gz	Completed	WGS	35.374M	10/27/2020
b61c7097-f397-4956-a201-6cf1b61ce073	ESM718TM.fastq.gz	Completed	WGS	11.727M	10/27/2020
953f9c84-fa42-4de6-817c-faf7db2aa1e6	ESM5MEDF.fastq.gz	Completed	WGS	20.432M	10/27/2020
e9c63f46-386c-414f-9ce1-2d65b0263e0c	ESM5MEDD.fastq.gz	Completed	WGS	43.008M	10/27/2020
af18a136-f64b-4ba5-98e7-1136c132df5f	ESM5MEBI.fastq.gz	Completed	WGS	39.197M	10/27/2020
4b9acd47-9a6e-44ac-b3d3-9a2d815e9cd4	ESM5MEEJ_P.fastq.gz	Completed	WGS	30.976M	10/27/2020
a82c0b88-df1e-4741-b04c-8a8fab9e3050	ESM5GEZ4_P.fastq.gz	Completed	WGS	45.515M	10/27/2020
871b8135-ced2-41b6-9d66-f7f96d481a18	ESM7F5C7.fastq.gz	Completed	WGS	26.789M	10/27/2020
60e6c442-ad14-4353-93f3-cde868e9f263	ESM5MECQ.fastq.gz	Completed	WGS	26.369M	10/27/2020
58bd42ec-2d7f-4d8b-8157-c1f1915ff1e1	ESM5MECL.fastq.gz	Completed	WGS	37.379M	10/27/2020
08cc03ac-91a5-4a18-a484-caf9896c032a	ESM5MEE6_P.fastq.gz	Completed	WGS	40.256M	10/27/2020
499cde9f-bafe-41a5-92f5-4a33c50f7d4f	ESM5ME9D_P.fastq.gz	Completed	WGS	26.89M	10/27/2020
2d4aff8e-6e90-4b1c-9449-707b0ddd7a64	ESM718V4.fastq.gz	Completed	WGS	35.74M	10/27/2020
ce045f60-3115-4247-863a-8ad467252301	ESM5MEDK.fastq.gz	Completed	WGS	32.518M	10/27/2020
42df8609-9dbb-44a5-acde-70115300c7a6	ESM718TF.fastq.gz	Completed	WGS	25.866M	10/27/2020
5abe086b-976c-47b1-9bd4-c4b721cfe803	ESM5MEB7.fastq.gz	Completed	WGS	28.476M	10/27/2020
54853a81-75d0-4716-82cc-4819a126ab1a	ESM5ME9U.fastq.gz	Completed	WGS	29.533M	10/27/2020
6b9587c3-0b8b-45ba-a6b2-1387de6c9e3a	ESM5MEA7_P.fastq.gz	Completed	WGS	19.802M	10/27/2020
8a31eccc-32d6-41f2-ae18-f696f5cab4a5	ESM5GEYU_P_healthy.fastq.gz	Completed	WGS	28.058M	10/27/2020
e6ba126a-0fe4-42c4-86e4-58b6b2e287b6	ESM5MEC5.fastq.gz	Completed	WGS	17.204M	10/27/2020
5072e830-bd07-495a-9128-64d37b86ffbb	ESM5MEDZ_P.fastq.gz	Completed	WGS	23.711M	10/27/2020
192e7b02-f297-4c5d-a4fd-122825a5d8e1	ESM5MEBP_P_healthy.fastq.gz	Completed	WGS	24.096M	10/27/2020
c754d7e0-4a99-419e-af7f-8544dccfefb6	ESM5MEB9_P.fastq.gz	Completed	WGS	34.708M	10/27/2020
6dce82f6-3314-4fe5-98ad-94b6818ba4e8	ESM5MEA9_P.fastq.gz	Completed	WGS	23.296M	10/27/2020
25c7cc09-649f-46c0-8e29-8612a9ac58a2	ESM9IEP1.fastq.gz	Completed	WGS	15.785M	10/27/2020
46e157dd-d824-449e-b1df-c26ee81581a0	ESM7F5AK.fastq.gz	Completed	WGS	27.681M	10/27/2020
d9a5fd27-671f-4168-99e5-ecde1b38c13f	ESM718TK.fastq.gz	Completed	WGS	30.921M	10/27/2020
2efd43ff-f050-4d84-8fc8-8d791e78aca7	ESM5MEBG.fastq.gz	Completed	WGS	27.45M	10/27/2020
eaf10813-2043-4dca-9138-1956b8395024	ESM5MEE2_P.fastq.gz	Completed	WGS	38.706M	10/27/2020
ae6460aa-c01c-4fea-9ff2-063bbf297da1	ESM5GEYX_P.fastq.gz	Completed	WGS	21.842M	10/27/2020
330e85d7-f4ab-46b8-a381-7ede0c144bb8	ESM5MEBS.fastq.gz	Completed	WGS	25.487M	10/27/2020
288a7143-0b70-49dc-9d2f-171a1f0b8911	ESM5MEBA_P.fastq.gz	Completed	WGS	4.265M	10/27/2020
d57f15ed-b37a-472f-9727-823f43aeed80	ESM5ME9G_P.fastq.gz	Completed	WGS	9.799M	10/27/2020
5cb60131-c76f-45a5-9df6-0434f3122121	ESM5GEXY.fastq.gz	Completed	WGS	35.953M	10/27/2020
c94913c6-3e9e-43c1-8972-64bf30ee5d89	ESM5GEYY_P.fastq.gz	Completed	WGS	38.172M	10/27/2020
c2fde58e-d147-4513-ad1f-23509bf7cc5d	ESM7F5CF.fastq.gz	Completed	WGS	38.692M	10/27/2020
2dd09765-93cc-4d7e-a6ac-a3f77dbfa8fc	ESM7F5C5.fastq.gz	Completed	WGS	22.087M	10/27/2020
b34979d3-cb9c-47f8-b707-05d865e014cb	ESM5MEC3.fastq.gz	Completed	WGS	25.988M	10/27/2020
c030e927-8a7c-477b-843f-8cde412f169f	ESM5MEBE.fastq.gz	Completed	WGS	18.745M	10/27/2020
425d2890-5b19-4d2d-9363-ff2a2fad21a1	ESM5GEYW_P.fastq.gz	Completed	WGS	22.887M	10/27/2020
03027993-3761-4036-82d4-231f3e441d7f	ESM718SY.fastq.gz	Completed	WGS	32.99M	10/27/2020
aab141c8-1d85-48d0-90bc-f1370934a261	ESM5MED2.fastq.gz	Completed	WGS	37.557M	10/27/2020
5226b0b6-d48d-49d4-ac7e-107888431fe9	ESM5ME9H_P_healthy.fastq.gz	Completed	WGS	38.624M	10/27/2020
042cb77d-f6a2-405d-94b0-0854fb3c4641	ESM7F5CD.fastq.gz	Completed	WGS	30.489M	10/27/2020
4657520f-2022-4997-8fb2-75be10be68a9	ESM5MEDU.fastq.gz	Completed	WGS	20.768M	10/27/2020
80b0be1f-980b-40ce-a4f0-3938bb7eb16f	ESM5MEDN.fastq.gz	Completed	WGS	10.449M	10/27/2020
0549b257-2930-41f0-9841-3470d55efbdd	ESM5GEZ3_P_healthy.fastq.gz	Completed	WGS	21.877M	10/27/2020
8f88c859-c0b1-4894-91b6-703a965d7b1a	ESM7F5CB.fastq.gz	Completed	WGS	27.696M	10/27/2020
8f2a155a-5cda-4a79-b2cf-2afd0e2bce5c	ESM718V8.fastq.gz	Completed	WGS	35.248M	10/27/2020
d289435a-d25c-41e2-9e61-3062e06ba8ad	ESM5MEBU.fastq.gz	Completed	WGS	23.59M	10/27/2020
3ec03f6b-991f-483d-b832-30de0126ffb0	ESM5MEAB_P.fastq.gz	Completed	WGS	11.933M	10/27/2020
dc2667bc-53bc-4e7e-9808-fe88a85903d9	ESM5GEZ6_P.fastq.gz	Completed	WGS	31.018M	10/27/2020
ebef5869-ea66-407b-bdb8-45369494199a	ESM7F5AM.fastq.gz	Completed	WGS	40.59M	10/27/2020
e983a86f-870c-4f34-9bb0-92b343ca4766	ESM5MEC9.fastq.gz	Completed	WGS	34.521M	10/27/2020
bd74887d-521c-4317-8c5c-d1c7f79b5ddb	CSM5MCY4.fastq.gz	Completed	WGS	20.564M	10/27/2020
3ddf53b4-7986-404c-8260-cacef1df43b1	CSM5MCX3.fastq.gz	Completed	WGS	27.869M	10/27/2020
a491e68b-fa36-443b-a7c8-cf5d267796af	CSM79HM5_P.fastq.gz	Completed	WGS	6.591M	10/27/2020
9521ef0c-4010-4397-aeea-b3f46de7d4c9	CSM79HJ8_P.fastq.gz	Completed	WGS	36.623M	10/27/2020
4376f3ee-a4d5-4bc7-97d6-e7e673d286c0	CSM79HGF_P.fastq.gz	Completed	WGS	20.835M	10/27/2020
6e4b0361-dbbb-4872-ac6f-0a3d4e3c4911	CSM6J2H9_P_healthy.fastq.gz	Completed	WGS	55.733M	10/27/2020
f4cb090f-1a8d-4b19-9a2c-a18766eca71d	CSM5YRY7_P.fastq.gz	Completed	WGS	47.271M	10/27/2020
a5afd6b6-c712-4e8d-b0d6-91931c0c5cc0	CSM5FZ46_P.fastq.gz	Completed	WGS	30.956M	10/27/2020
41435c23-62d1-4cf2-8e8e-ced2fce285a2	CSM9X21T.fastq.gz	Completed	WGS	16.014M	10/27/2020
79e48d84-100f-4df6-94c5-63ee8e0fc399	CSM7KOTU.fastq.gz	Completed	WGS	14.785M	10/27/2020
1f2bd0c9-da42-4c50-a727-a04058881f6b	CSM7KOTO.fastq.gz	Completed	WGS	20.41M	10/27/2020
ec92661c-d0b1-486a-9590-44a3c2742c3d	CSM7KOQX.fastq.gz	Completed	WGS	19.763M	10/27/2020
5f751a07-dc8c-4454-a5bc-41e87b8bf5a9	CSM7KOOR.fastq.gz	Completed	WGS	5.796k	10/27/2020
d45fe770-ea15-4aa1-82a0-3c1d9b2610b6	CSM7KOON_healthy.fastq.gz	Completed	WGS	25.637M	10/27/2020
ded2b373-7b69-42eb-ab6b-0d0c17ffd115	CSM7KONA.fastq.gz	Completed	WGS	5.362M	10/27/2020
4dab22fd-e026-4e68-b1db-383890be7c91	CSM7KOKR.fastq.gz	Completed	WGS	18.832M	10/27/2020
e9fe9863-3d8f-4d6e-b63b-fcc6b656db23	CSM7KOKB.fastq.gz	Completed	WGS	10.165M	10/27/2020
34c72264-71cb-4a06-aecb-c99fc16123ac	CSM6J2H9_P.fastq.gz	Completed	WGS	55.733M	10/27/2020
426dbfb2-19fe-479f-957b-6ebb0c831d20	CSM7KOK1.fastq.gz	Completed	WGS	35.172M	10/27/2020
55aff892-8147-4be1-a1ce-399d74e5b9b9	CSM79HQF.fastq.gz	Completed	WGS	22.882M	10/27/2020
a2121183-babd-4e3d-84af-93cc5ecd2dfa	CSM79HPS.fastq.gz	Completed	WGS	16.754M	10/27/2020
28b416b1-56a8-4b78-9209-de3edb1c09e7	CSM79HJW.fastq.gz	Completed	WGS	34.983M	10/27/2020
b4fb3949-0218-458d-82e8-ce97f09b7370	CSM79HIL.fastq.gz	Completed	WGS	18.559M	10/27/2020
bd8c5920-51c1-4a76-95b0-423cf7abe723	CSM79HIJ.fastq.gz	Completed	WGS	23.088M	10/27/2020
beeece0e-2b5b-43ac-8c21-3caec8fb16f3	CSM79HHW.fastq.gz	Completed	WGS	19.031M	10/27/2020
91592088-e958-4194-a6aa-4bf274091a6e	CSM79HHU.fastq.gz	Completed	WGS	22.525M	10/27/2020
8ad19a15-997c-4041-b180-4b3f01a05d36	CSM79HHA.fastq.gz	Completed	WGS	23.133M	10/27/2020
c0cde174-ed44-4602-aeb8-c86b034ce182	CSM79HH4.fastq.gz	Completed	WGS	18.609M	10/27/2020
bb06fec4-6b60-44e1-8529-3a868bf91c3d	CSM67UG8.fastq.gz	Completed	WGS	30.233M	10/27/2020
40bf1897-8689-482b-9e37-ec7378dcbcda	CSM67UBH.fastq.gz	Completed	WGS	29.927M	10/27/2020
3dc9e991-9697-4eeb-88b0-235455768d73	CSM79HNG_P.fastq.gz	Completed	WGS	13.108M	10/27/2020
68d0218e-e0c3-4695-903c-48c491abae11	CSM79HJC_P.fastq.gz	Completed	WGS	28.13M	10/27/2020
c09a8c88-f84a-4a02-b33b-48cc0c073a8b	CSM79HH2_P.fastq.gz	Completed	WGS	42.031M	10/27/2020
9eb4ddd0-a2eb-44b1-a92d-355ec98d6bc9	CSM67UEP_P.fastq.gz	Completed	WGS	12.901M	10/27/2020
167242e8-c5d7-4741-82a8-83f23edeafc7	CSM67U9R_P.fastq.gz	Completed	WGS	13.679M	10/27/2020
d9c43767-c953-45b2-b63b-5e24393c8813	CSM5MCYO_P.fastq.gz	Completed	WGS	22.78M	10/27/2020
b123cb2c-3a4a-4ab8-bbfc-bc0ed95c0f8f	CSM5MCVV_P.fastq.gz	Completed	WGS	32.181M	10/27/2020
d02a3f17-2c61-4310-b7d6-c8986918126c	CSM5MCVB_P.fastq.gz	Completed	WGS	25.932M	10/27/2020
0583a1ee-2936-47c6-a411-d8e9dfda5b89	CSM5MCUC_P.fastq.gz	Completed	WGS	53.308M	10/27/2020
ce477bbc-0660-4992-a506-1f85a1c0a577	CSM5MCU8_P.fastq.gz	Completed	WGS	38.317M	10/27/2020
b3d74ea4-4bb5-4a56-9ad1-6e4bd0012f44	CSM5LLGB_P.fastq.gz	Completed	WGS	39.669M	10/27/2020
55baa665-cd79-42e9-9036-a96fe6f164fd	CSM5FZ44_P.fastq.gz	Completed	WGS	37.633M	10/27/2020
8133fb84-fb3c-4bfc-915b-2d93957d95c2	CSM5FZ3X_P.fastq.gz	Completed	WGS	26.322M	10/27/2020
d7ad6fc2-45c3-4599-a303-84cb785f30e2	CSMAAEUA_healthy.fastq.gz	Completed	WGS	27.462M	10/27/2020
3e4ea50e-4de2-4e8f-a6c2-8773fbd728f2	CSM9X23N.fastq.gz	Completed	WGS	21.518M	10/27/2020
8cc89069-1690-4473-9a27-2bd673c9749f	CSM9X22G.fastq.gz	Completed	WGS	36.059M	10/27/2020
e3ea2baa-6f1b-4687-bec0-80725f1d33f0	CSM9X1Y5.fastq.gz	Completed	WGS	24.99M	10/27/2020
88f3aceb-7a8e-4d67-b4cb-fe5746db262a	CSM7KORC.fastq.gz	Completed	WGS	14.819M	10/27/2020
451fd1b3-64d2-410c-8a98-b7df5e3b7987	CSM7KOMH.fastq.gz	Completed	WGS	39.368M	10/27/2020
80f065a6-5386-4b99-b019-fd2f1d197405	CSM7KOLY.fastq.gz	Completed	WGS	42.039M	10/27/2020
8329367e-3c03-4200-9dc5-f9c2e01dcbc7	CSM7KOKD.fastq.gz	Completed	WGS	18.957M	10/27/2020
8563f883-7ee5-4c94-9097-938bf030e5a4	CSM7KOK3.fastq.gz	Completed	WGS	2.077M	10/27/2020
8eeda42a-429c-44bb-a246-085108bc9d83	CSM79HRE.fastq.gz	Completed	WGS	30.313M	10/27/2020
efbd044f-97c8-4438-8c1c-29c4716ff587	CSM79HQB.fastq.gz	Completed	WGS	21.532M	10/27/2020
923bba55-4350-407e-9a92-aca2c85cdc55	CSM79HOT.fastq.gz	Completed	WGS	23.255M	10/27/2020
024d90e2-126d-408a-919c-bbc80fd6ab98	CSM79HNW.fastq.gz	Completed	WGS	15.723M	10/27/2020
e66a113c-ae78-44e8-8749-67beaf76c5e3	CSM79HNK.fastq.gz	Completed	WGS	18.538M	10/27/2020
438ff2d8-45cb-4388-a39a-0d2bd28c36f7	CSM79HNI.fastq.gz	Completed	WGS	31.751M	10/27/2020
7d4b9f28-e7be-434b-97cf-3ce4564db598	CSM79HMT.fastq.gz	Completed	WGS	21.909M	10/27/2020
4e05399e-2ffc-4614-bb8f-a99edfe2808d	CSM67UBZ.fastq.gz	Completed	WGS	27.335M	10/27/2020
e61c7a76-7458-4ee1-b0ef-0f58d67a3380	CSM67UB9_P.fastq.gz	Completed	WGS	43.97M	10/27/2020
5d15d02a-efa0-4805-939d-109ac91113db	CSM67UB7_P.fastq.gz	Completed	WGS	31.259M	10/27/2020
b80a3574-e566-4a5d-a4cd-34b9966c371a	CSM5MCYQ_P.fastq.gz	Completed	WGS	33.226M	10/27/2020
93e88e17-8a73-4c9c-8b62-fdf8902dfa0b	CSM5MCV1_P.fastq.gz	Completed	WGS	27.736M	10/27/2020
dd52dcb5-555e-45c7-afb1-fa7276c39513	CSM5MCU4_P.fastq.gz	Completed	WGS	35.02M	10/27/2020
f07bac2f-cdbd-47fb-8766-5b529eb9bc74	CSM9X235.fastq.gz	Completed	WGS	14.242M	10/27/2020
1e21f671-38aa-4f36-b0d0-ef3ed7bca062	CSM9X222.fastq.gz	Completed	WGS	21.224M	10/27/2020
37b62d40-46ce-49c5-bc58-aea899eaca75	CSM9X21J.fastq.gz	Completed	WGS	22.413M	10/27/2020
ab7ee7b6-2b43-4c00-9d4a-d3e15b8b4eaa	CSM9X215.fastq.gz	Completed	WGS	48.467M	10/27/2020
ed237b2c-fa6e-4b28-86ab-b53063ea9551	CSM7KOTA.fastq.gz	Completed	WGS	29.073M	10/27/2020
e433193f-7a2d-42a2-bf6a-743ce45605a0	CSM7KOSH.fastq.gz	Completed	WGS	28.166M	10/27/2020
db90cd89-c0eb-4441-b089-08c6c963e414	CSM7KOQ1.fastq.gz	Completed	WGS	5.169M	10/27/2020
4cfffb7a-effc-4a5f-936a-906aca390a4f	CSM7KOOD.fastq.gz	Completed	WGS	21.46M	10/27/2020
42e73666-1b88-4859-bc75-0f134d85cafc	CSM7KONK.fastq.gz	Completed	WGS	25.619M	10/27/2020
3d0a7dd6-b39a-46b1-8909-00840cc661c9	CSM7KON8.fastq.gz	Completed	WGS	19.677M	10/27/2020
86f2a0b9-1c99-4f61-9e4d-53673885af9a	CSM7KOMP.fastq.gz	Completed	WGS	31.14M	10/27/2020
15ae4699-9e00-4303-870f-198019f3a2c0	CSM7KOKZ.fastq.gz	Completed	WGS	34.654M	10/27/2020
247a4072-47ff-4d1f-92d1-ab8077bd50fa	CSM7KOKN.fastq.gz	Completed	WGS	20.131M	10/27/2020
803ad46d-235b-4c2f-80b4-1a222517f6b7	CSM7KOJW.fastq.gz	Completed	WGS	14.543M	10/27/2020
f51d79fa-cef1-43df-a1a2-8b3c8e090645	CSM7KOJG.fastq.gz	Completed	WGS	32.317M	10/27/2020
0aa44503-677f-493b-acbf-183015d72f13	CSM79HNM.fastq.gz	Completed	WGS	38.456M	10/27/2020
f3eba9c3-cc69-4db0-9564-7ee259d2a896	CSM79HMP.fastq.gz	Completed	WGS	20.559M	10/27/2020
debd62ab-ad34-4d23-9820-65c42f0652ab	CSM79HKB.fastq.gz	Completed	WGS	17.703M	10/27/2020
f4ccff7a-4fab-456f-8fe6-5a85e4460436	CSM79HJO.fastq.gz	Completed	WGS	27.858M	10/27/2020
9db0ffb6-2266-4324-9314-d915443f6a18	CSM67UFZ.fastq.gz	Completed	WGS	24.317M	10/27/2020
707d970d-9f96-4c34-ae5d-1453942720b7	CSM67UC6.fastq.gz	Completed	WGS	33.303M	10/27/2020
98cf052f-3521-4cd8-af7b-a8e57e4614ce	CSM5MCXV.fastq.gz	Completed	WGS	23.523M	10/27/2020
5f5cf8ce-f9b6-4dc8-b68c-a2c524bdbfde	CSM5MCXT.fastq.gz	Completed	WGS	9.069M	10/27/2020
8324df8c-b517-4ad6-80dc-19cdc9909882	CSM5MCXJ.fastq.gz	Completed	WGS	23.247M	10/27/2020
1b706c12-01c9-4a17-a248-1365ed764b43	CSM7KOQZ_P.fastq.gz	Completed	WGS	32.021M	10/27/2020
8253afbd-397b-4588-8e6d-03c0d6f3d5f4	CSM7KONS_P.fastq.gz	Completed	WGS	19.005M	10/27/2020
a27c33a1-9abb-4382-9839-8d892e8db034	CSM67U9P_P.fastq.gz	Completed	WGS	11.055M	10/27/2020
d22e8bff-6b89-4fbf-9653-864f3351b26b	CSM9X1ZQ.fastq.gz	Completed	WGS	45.837M	10/27/2020
a7622601-7ae0-4518-b8f6-75de32142e18	CSM7KOPI.fastq.gz	Completed	WGS	23.651M	10/27/2020
5ffa3e7f-686a-4200-9359-5406b98fda17	CSM7KOOT.fastq.gz	Completed	WGS	32.451M	10/27/2020
40b634ee-0016-4492-8dfe-e95d03e6aec2	CSM7KOO9.fastq.gz	Completed	WGS	19.315M	10/27/2020
7166c702-659f-422a-a33d-7e3d78eb663b	CSM7KOK7.fastq.gz	Completed	WGS	10.068M	10/27/2020
c3a3aa79-7669-4a89-ae2d-fe7d0ce10f60	CSM7KOJQ.fastq.gz	Completed	WGS	29.766M	10/27/2020
2e183db0-1e30-43f6-aee7-8dcba9152079	CSM79HR8.fastq.gz	Completed	WGS	3.13M	10/27/2020
70df100c-262f-489c-8df2-02e38982ab6e	CSM79HPU.fastq.gz	Completed	WGS	0.118M	10/27/2020
b50843b3-49ff-4576-9cc5-581a44baf145	CSM79HPK.fastq.gz	Completed	WGS	16.797M	10/27/2020
d22f5bb3-07eb-4d14-9270-d5fb0588fdcf	CSM79HLE.fastq.gz	Completed	WGS	18.849M	10/27/2020
24553d49-dd44-43bb-8af5-4d04378330c5	CSM79HJA.fastq.gz	Completed	WGS	16.566M	10/27/2020
a1965d1c-4689-42fa-9c04-7bd9fd0e6857	CSM79HIZ.fastq.gz	Completed	WGS	21.122M	10/27/2020
b9a8edc5-af19-4b30-8f51-58e5ef522b49	CSM79HGP.fastq.gz	Completed	WGS	32.578M	10/27/2020
a36f863f-8e42-4377-9158-ca8a81544e0d	CSM67UDY.fastq.gz	Completed	WGS	15.314M	10/27/2020
38484871-7f65-4a6b-93ca-74897c469a9c	CSM67UBX.fastq.gz	Completed	WGS	31.035M	10/27/2020
a77aec99-14be-4707-8fc0-a922d88775e5	CSM67UBF.fastq.gz	Completed	WGS	19.783M	10/27/2020
e9f1f6dd-99a0-4952-819b-161a4e9f9ee5	CSM67UAM.fastq.gz	Completed	WGS	32.34M	10/27/2020
977df11d-63bf-4b14-a72c-90497178ec11	CSM5MCXH.fastq.gz	Completed	WGS	25.645M	10/27/2020
f96cd7aa-00bf-4bc8-82b8-543ab1506426	CSM5MCXD.fastq.gz	Completed	WGS	23.865M	10/27/2020
6977df57-a688-45cb-8c3a-45ad36e5aec4	CSM5MCW6.fastq.gz	Completed	WGS	18.924M	10/27/2020
bc21888a-bef7-48de-a270-756f02d574a4	CSM7KOU7_P.fastq.gz	Completed	WGS	26.196M	10/27/2020
0ad93d8c-d8f7-45ed-837b-e910ffd46241	CSM5MCVF_P.fastq.gz	Completed	WGS	33.512M	10/27/2020
4442de2e-d99c-4267-8f7f-17b963aa75d3	CSM5MCUQ_P.fastq.gz	Completed	WGS	42.092M	10/27/2020
2c08aefd-031b-4c9c-a031-4c458763561f	CSM5MCUK_P.fastq.gz	Completed	WGS	50.258M	10/27/2020
40827902-e14d-4ee1-bc9b-6d4efa777863	CSM5FZ3N_P.fastq.gz	Completed	WGS	19.923M	10/27/2020
1deb2035-532a-4add-a586-76f48218d5be	CSM9X22I.fastq.gz	Completed	WGS	43.554M	10/27/2020
5a97769c-fc32-4a1d-9329-3167dd812bf1	CSM9X219.fastq.gz	Completed	WGS	21.417M	10/27/2020
cc0c177a-e6b7-4fc5-83f6-feb680ca0a2f	CSM7KOUN.fastq.gz	Completed	WGS	22.851M	10/27/2020
a8115b55-dd46-4252-8329-f90daf778db3	CSM7KOTS.fastq.gz	Completed	WGS	12.158M	10/27/2020
cf2cd927-9452-4ffb-bfb9-6b28fb04ca9b	CSM7KOS7.fastq.gz	Completed	WGS	30.786M	10/27/2020
81f47766-c7e9-4b43-9b29-8d103d0e1b2a	CSM7KOMT.fastq.gz	Completed	WGS	25.206M	10/27/2020
d4d61f4e-264f-4753-81c8-373cf6964153	CSM79HR2.fastq.gz	Completed	WGS	24.218M	10/27/2020
4cbe81ee-c00c-47f6-b5db-4ed5013afb75	CSM79HOZ_healthy.fastq.gz	Completed	WGS	25.06M	10/27/2020
2f8072a6-7f40-4810-9719-b36e27ff0bbb	CSM79HOL.fastq.gz	Completed	WGS	32.64M	10/27/2020
e2ba7b08-4f78-4cde-9ca8-b1c08ee280ef	CSM79HOJ.fastq.gz	Completed	WGS	36.837M	10/27/2020
fbb0586d-5dbb-4dd5-97ef-e40b185473f8	CSM79HLK.fastq.gz	Completed	WGS	9.174M	10/27/2020
7913dea7-86f8-4ab4-9bc3-e511a16bdb0b	CSM79HLA_TR.fastq.gz	Completed	WGS	17.422M	10/27/2020
8661ba46-077f-4de7-9bfa-41afbfc8f45f	CSM79HI3.fastq.gz	Completed	WGS	33.563M	10/27/2020
7cb72e69-419a-4a57-bcf3-820f6460f022	CSM79HH8.fastq.gz	Completed	WGS	18.062M	10/27/2020
3d68d8b6-2a73-4679-8bb4-548231db5eef	CSM67UBB.fastq.gz	Completed	WGS	24.646M	10/27/2020
0ebceea7-6736-454e-8bd3-c975ec24bf77	CSM67UAO.fastq.gz	Completed	WGS	16.333M	10/27/2020
a1444b84-1b3f-46cc-b1ba-fb6530f3dc09	CSM5MCZ7.fastq.gz	Completed	WGS	25.556M	10/27/2020
ab947541-5915-4afb-ac28-c26158519ae6	CSM5MCZ5.fastq.gz	Completed	WGS	28.532M	10/27/2020
